variable,coef,model
guests,-0.009843320072848914,Best_Ridge
gym,0.0009350204584125374,Best_Ridge
hair,0.059160389529289016,Best_Ridge
hand,-0.0011189537108920746,Best_Ridge
handmade,-0.0001540093464236061,Best_Ridge
hangers,-0.041461687320283984,Best_Ridge
happy,0.015043737989902467,Best_Ridge
harding,-0.005425171403312148,Best_Ridge
harman,-0.00806794938371501,Best_Ridge
harmon,-0.007935931903659894,Best_Ridge
harris,0.004499385175811386,Best_Ridge
hbo,0.02719591981734344,Best_Ridge
hdtv,0.0828007156210739,Best_Ridge
head,0.009666512801218568,Best_Ridge
heated,-0.012855292414465341,Best_Ridge
heater,-0.04579665263977832,Best_Ridge
heating,-0.28785125080422264,Best_Ridge
hemme,-0.007153201240496705,Best_Ridge
henry,0.01529959371684049,Best_Ridge
herbal,0.004263078336142161,Best_Ridge
hi,0.003091895875258436,Best_Ridge
hide,-0.008382667982081798,Best_Ridge
high,-0.018874114200516965,Best_Ridge
himalayan,0.00033597306493979854,Best_Ridge
hisense,0.011745861431386274,Best_Ridge
hob,-0.02862065992587968,Best_Ridge
hobbs,0.0009340755185377242,Best_Ridge
hobs,-0.0025536945286855953,Best_Ridge
home,-0.008883092734120378,Best_Ridge
homepod,-0.010603784471813742,Best_Ridge
homepods,0.005418317728128942,Best_Ridge
hoover,0.01254690828975038,Best_Ridge
host,-0.0007303475358689022,Best_Ridge
hot,0.0004361220807456165,Best_Ridge
hotel,0.014816430871971995,Best_Ridge
hotels,-0.0028571241180946052,Best_Ridge
hotpoint,-0.009108008331038102,Best_Ridge
hours,-0.014363466307948233,Best_Ridge
house,-0.004306760600554116,Best_Ridge
howdens,-0.0029475115270236594,Best_Ridge
ice,0.00392237312378827,Best_Ridge
icebox,-0.004701556522481394,Best_Ridge
iceking,0.0024681767405398927,Best_Ridge
ikea,-0.0006961450726097954,Best_Ridge
ilve,0.01288015042115688,Best_Ridge
impereal,-0.0027279316855416337,Best_Ridge
imperial,0.005694232687185378,Best_Ridge
including,0.0009982661505701952,Best_Ridge
indecit,0.0010916511545217512,Best_Ridge
indenti,0.001971143538826332,Best_Ridge
indesit,-0.0023496163549948995,Best_Ridge
indoor,-0.019192475938646807,Best_Ridge
induction,0.00031156680946698725,Best_Ridge
integrated,-0.00913915959281806,Best_Ridge
iron,-0.00426764427582954,Best_Ridge
italy,0.00902441251904754,Best_Ridge
jardin,0.006837451684825622,Best_Ridge
jasann,-0.0004835422166171533,Best_Ridge
jason,0.007765012293605606,Best_Ridge
jbl,-0.0033400698630943236,Best_Ridge
john,-0.01168328213528227,Best_Ridge
johnson,0.009214772610932705,Best_Ridge
jour,-0.000640671228867751,Best_Ridge
just,0.0015818577240457616,Best_Ridge
jvc,-0.007482053554004275,Best_Ridge
kardon,-0.008773858916630664,Best_Ridge
karman,-0.002321590304425497,Best_Ridge
kayak,0.0045001802406034,Best_Ridge
kef,0.00632422726171746,Best_Ridge
kelp,-0.017771582526511565,Best_Ridge
kenwood,0.008349517268335119,Best_Ridge
kettle,0.014809453595118963,Best_Ridge
keurig,-0.013246381299964005,Best_Ridge
kew,-0.0007969534432191068,Best_Ridge
keypad,0.06941636271093266,Best_Ridge
kinsey,0.0008226307797243065,Best_Ridge
kit,0.0189164688446707,Best_Ridge
kitchen,-0.11801186849622528,Best_Ridge
kitchenette,-0.010945696099251489,Best_Ridge
know,0.004089969413314386,Best_Ridge
known,0.0033876403497703446,Best_Ridge
krk,0.004558766747593528,Best_Ridge
kukui,0.006650196285657116,Best_Ridge
la,0.010044566951419384,Best_Ridge
lacalut,0.0027572114450619503,Best_Ridge
lacanche,0.0017310389535024812,Best_Ridge
lacura,0.00212690026110926,Best_Ridge
lake,0.003673865566613566,Best_Ridge
lalique,-0.009074368653750211,Best_Ridge
lamona,0.0009651996277073597,Best_Ridge
lap,-0.011461535282059203,Best_Ridge
larder,-0.004888473979046643,Best_Ridge
large,-0.005443770118352831,Best_Ridge
laundromat,-0.007057300671996227,Best_Ridge
lavander,-0.0001492552534465043,Best_Ridge
lavender,0.011233720085652339,Best_Ridge
leading,-0.01961593468454702,Best_Ridge
leather,0.007211875974046169,Best_Ridge
leave,-0.010454640109352006,Best_Ridge
lec,0.01020625661167524,Best_Ridge
legit,-0.002784847414248491,Best_Ridge
leisure,0.006027706818357971,Best_Ridge
level,0.0062262169686079045,Best_Ridge
lewis,-0.02839801974012848,Best_Ridge
lg,-0.009406173261201214,Best_Ridge
lidl,0.005288578010789475,Best_Ridge
liebherr,-0.008373056691476293,Best_Ridge
like,0.005399299891075593,Best_Ridge
lily,-0.0028571241180946052,Best_Ridge
linens,0.03136015191895994,Best_Ridge
liquid,-0.011407672816350294,Best_Ridge
listing,0.009684794062866438,Best_Ridge
living,-0.008924315776505102,Best_Ridge
local,-0.021174226543204323,Best_Ridge
located,-0.0007511755586834014,Best_Ridge
lock,0.03203482192991338,Best_Ridge
lockbox,0.07667338844319212,Best_Ridge
logik,0.009385046766816705,Best_Ridge
login,0.002659810467770186,Best_Ridge
logitech,-0.0025600564315575026,Best_Ridge
london,0.009207567582869348,Best_Ridge
long,0.01300707839840548,Best_Ridge
loreal,-0.0003836380323916795,Best_Ridge
lot,-0.014591196268624252,Best_Ridge
love,0.010067348988594588,Best_Ridge
lovely,-0.0018840868466056023,Best_Ridge
luggage,-0.015061267729716363,Best_Ridge
lush,-0.014533489314538196,Best_Ridge
luxe,-0.004860783731990751,Best_Ridge
luxury,0.005995633074595057,Best_Ridge
machine,-0.015989089540775398,Best_Ridge
mainstream,0.0025001469991659756,Best_Ridge
maker,0.0007927265026518592,Best_Ridge
manson,0.012895409263688016,Best_Ridge
marantz,-0.0040236186530417575,Best_Ridge
marks,-0.00615506246986587,Best_Ridge
marshall,-0.008903005096892323,Best_Ridge
marula,0.006002504987121346,Best_Ridge
mason,0.039909584086569326,Best_Ridge
master,0.0020222242721697533,Best_Ridge
maui,-0.002567322587667633,Best_Ridge
max,0.02719591981734344,Best_Ridge
mbps,0.012909357433317002,Best_Ridge
mega,-0.002452580827134315,Best_Ridge
megaboom,0.0025487372617698225,Best_Ridge
meile,-0.014242643829868918,Best_Ridge
meraki,0.0009608098434726575,Best_Ridge
mic440vtx,-0.00391520361900197,Best_Ridge
microwave,-0.014413141880979169,Best_Ridge
miel,0.009398307364083945,Best_Ridge
miele,-0.03248318894369194,Best_Ridge
mielle,-0.010740228304253559,Best_Ridge
milk,0.004198546888384902,Best_Ridge
miller,0.05730437852606863,Best_Ridge
milton,-0.0057848158596093815,Best_Ridge
mini,0.026799126117001606,Best_Ridge
miniature,-0.008065356935902235,Best_Ridge
miniatures,-0.0025919590378117143,Best_Ridge
miniml,0.012318227430971097,Best_Ridge
miracle,0.0014603715340877484,Best_Ridge
mixed,0.0013147276939277119,Best_Ridge
modern,-0.0010312391863584534,Best_Ridge
moist,-0.003420848862927827,Best_Ridge
moisture,0.0008454784769110634,Best_Ridge
molten,0.001003464463440465,Best_Ridge
molton,-0.00040428051900219183,Best_Ridge
moment,-0.005442684816502163,Best_Ridge
monitor,0.026662576996260703,Best_Ridge
monoxide,0.0008167032439713291,Best_Ridge
morocco,0.006837451684825622,Best_Ridge
morphy,-0.0014387405364979582,Best_Ridge
mosquito,0.005909108034280543,Best_Ridge
multi,0.0024730211774976335,Best_Ridge
multiple,-0.0012426356358180629,Best_Ridge
music,0.005892574257201136,Best_Ridge
na,0.008882536768815143,Best_Ridge
nad,0.004397989189965819,Best_Ridge
naim,-0.00022358381617067967,Best_Ridge
natural,0.004266844197477715,Best_Ridge
naturals,0.01800627131127423,Best_Ridge
nature,-0.003207659056270839,Best_Ridge
neal,0.003222791326540569,Best_Ridge
neals,-0.02757737714175591,Best_Ridge
nearby,-0.01410929180312658,Best_Ridge
nectarome,0.006837451684825622,Best_Ridge
nef,-0.021884871567384674,Best_Ridge
neff,-0.07752051154716653,Best_Ridge
neil,0.0043136966763646055,Best_Ridge
nereus,0.004824477269768149,Best_Ridge
nespresso,-0.0027427082408107268,Best_Ridge
nest,0.00011971324181131977,Best_Ridge
nestangel,0.00224678052779125,Best_Ridge
net,0.005909108034280543,Best_Ridge
netflix,0.03501037412902212,Best_Ridge
new,-0.0033560078510232504,Best_Ridge
nice,-0.006006865751835366,Best_Ridge
nintendo,0.004898389832789419,Best_Ridge
nivea,0.022455108535849057,Best_Ridge
non,-0.005334554924810778,Best_Ridge
normal,-0.007414540643109733,Best_Ridge
oakley,-0.004091449104737766,Best_Ridge
occitane,0.01918819550288312,Best_Ridge
ogx,0.022865969163718948,Best_Ridge
oil,0.006650196285657116,Best_Ridge
olaplex,-0.020613913770636972,Best_Ridge
old,-0.0023514648435360346,Best_Ridge
olufsen,-0.01758651393089098,Best_Ridge
olympic,-0.007994151419070668,Best_Ridge
onkyo,-0.004871226012379479,Best_Ridge
opelex,0.012697985877323377,Best_Ridge
open,-0.014363466307948233,Best_Ridge
options,0.017565934052785104,Best_Ridge
orange,0.003408899011643017,Best_Ridge
ordinary,0.009335222833311346,Best_Ridge
oreal,-0.018881393351957432,Best_Ridge
organ,-0.0018025634731037715,Best_Ridge
organic,-0.05064765515557667,Best_Ridge
organics,0.00014558855579102276,Best_Ridge
original,-0.0024040368326246507,Best_Ridge
ourika,0.013674903369651244,Best_Ridge
outdoor,0.013315241870653433,Best_Ridge
outlet,-0.010940268621813886,Best_Ridge
oven,-0.04997579392353133,Best_Ridge
ovens,-0.009534709816993702,Best_Ridge
pack,0.017219611606196457,Best_Ridge
paid,0.027206892582513624,Best_Ridge
palmer,0.0033002844312998805,Best_Ridge
palmolive,0.021680487253318306,Best_Ridge
panasonic,-0.008123888467725516,Best_Ridge
panten,0.026826363190219304,Best_Ridge
pantene,0.004527900426801387,Best_Ridge
paraben,-0.004830918757855931,Best_Ridge
parking,-0.05829343672678315,Best_Ridge
parma,0.001117176357762134,Best_Ridge
particular,-0.023522288954303847,Best_Ridge
patio,0.00031185670321481787,Best_Ridge
paykel,-0.0005239484295715659,Best_Ridge
pears,-0.013746908111574968,Best_Ridge
pets,0.006206219225119791,Best_Ridge
philips,-0.006710723907532462,Best_Ridge
phillips,0.003741897319177126,Best_Ridge
phone,0.002421584590529017,Best_Ridge
phosphate,-0.0028571241180946052,Best_Ridge
piano,-0.08882844313576743,Best_Ridge
pillows,-0.019019625519716987,Best_Ridge
ping,0.007327525154215262,Best_Ridge
pioneer,-0.015366821844354917,Best_Ridge
pit,0.042984323730940785,Best_Ridge
pizza,-0.006404068684102562,Best_Ridge
plastic,0.009200161331593874,Best_Ridge
plate,-0.002884519348921598,Best_Ridge
play,0.010397845222739158,Best_Ridge
player,-0.007645865333508474,Best_Ridge
plus,0.0023049113123842025,Best_Ridge
pmc,0.004141835941220777,Best_Ridge
pocket,-0.10486654785124686,Best_Ridge
point,0.018548207990923875,Best_Ridge
polk,-0.010592928861544141,Best_Ridge
pong,0.007327525154215262,Best_Ridge
pool,0.017983265013373925,Best_Ridge
portable,0.03483888002247323,Best_Ridge
pour,-0.0340464744751687,Best_Ridge
premises,0.04049568814941893,Best_Ridge
premium,0.037631369181872334,Best_Ridge
prija,-0.0037333300907136406,Best_Ridge
prime,-0.006519895132094677,Best_Ridge
private,0.009547649577413737,Best_Ridge
pro,0.0073979178904460185,Best_Ridge
product,0.0005275603054744044,Best_Ridge
products,0.05898147199255325,Best_Ridge
professional,-0.017183314539071938,Best_Ridge
proof,-0.00372304641611268,Best_Ridge
property,0.022080348798462778,Best_Ridge
protect,-0.0003638965777922953,Best_Ridge
provence,0.01015211625982494,Best_Ridge
provide,-0.0011221068751781742,Best_Ridge
provided,-0.02861566854457744,Best_Ridge
ps2,0.004356196588059661,Best_Ridge
ps3,-0.0005672896210900103,Best_Ridge
ps4,0.03808139075535333,Best_Ridge
ps5,0.01224059877301638,Best_Ridge
pure,-0.00013244214837537213,Best_Ridge
pureology,-0.00908679056751222,Best_Ridge
quality,-0.010319962421141339,Best_Ridge
rack,-0.044148482564853826,Best_Ridge
radiant,0.2516674559773255,Best_Ridge
radio,-0.021834093301706135,Best_Ridge
radox,-0.02107913532501782,Best_Ridge
random,0.0062672154299062985,Best_Ridge
range,0.004630640928132066,Best_Ridge
rangemaster,0.0011920335261240169,Best_Ridge
raspberry,0.007816880689211944,Best_Ridge
recommendations,-0.016989529097250537,Best_Ridge
record,-0.01080710537954878,Best_Ridge
redken,-0.005354613013280506,Best_Ridge
refill,0.012226696592769759,Best_Ridge
refrigerator,0.07316408900940476,Best_Ridge
regular,-0.0030668925964996534,Best_Ridge
remedies,0.008618099067760242,Best_Ridge
remedy,-0.008561520318642707,Best_Ridge
request,0.034054446344884304,Best_Ridge
residential,0.028296895735317126,Best_Ridge
rice,-0.033561506869259315,Best_Ridge
richards,-0.0014387405364979582,Best_Ridge
richmond,0.0023465729654390858,Best_Ridge
ring,-0.025208322972800058,Best_Ridge
rings,0.00453664622764525,Best_Ridge
ritual,-0.001834965894192076,Best_Ridge
rituals,0.02135019145702498,Best_Ridge
robert,-0.0040635059397451465,Best_Ridge
roberts,-0.006758039919102591,Best_Ridge
robin,-0.010627787104805119,Best_Ridge
roger,-0.0005852839892018236,Best_Ridge
roku,0.020972263288690236,Best_Ridge
room,-0.0028481608582483593,Best_Ridge
ruark,-0.007580713962159439,Best_Ridge
russell,0.002953796718073037,Best_Ridge
safe,0.019504867458351366,Best_Ridge
safety,-0.01311764643009343,Best_Ridge
sage,-0.0009839814196617744,Best_Ridge
salon,-0.024524981465931867,Best_Ridge
samsung,-0.023496600121509136,Best_Ridge
sanctuary,0.01687187121529162,Best_Ridge
sanex,0.025052255974739958,Best_Ridge
sauna,0.007763362389650119,Best_Ridge
savon,-0.0006172415978062926,Best_Ridge
schwartzkopf,-0.003649581299350456,Best_Ridge
scottish,-0.017140266279138096,Best_Ridge
sea,-0.01808407488454474,Best_Ridge
seasonally,0.000544438802840689,Best_Ridge
seat,-0.0008006907124575366,Best_Ridge
sebamed,-0.00522011056914021,Best_Ridge
security,0.022080348798462778,Best_Ridge
seimens,-0.00028476147804421876,Best_Ridge
self,0.023094557195083527,Best_Ridge
semme,-0.0011429448432675683,Best_Ridge
sensitive,0.005191278816407812,Best_Ridge
series,0.006540213421499998,Best_Ridge
set,-0.027455610919837625,Best_Ridge
shades,0.00253798129318212,Best_Ridge
shampoo,-0.02524326660975651,Best_Ridge
shared,0.011124666713196195,Best_Ridge
shea,0.0008454784769110634,Best_Ridge
sheet,-0.016530484148687095,Best_Ridge
shelf,-0.01412305849219555,Best_Ridge
sherlock,-0.0004076346588387868,Best_Ridge
shop,-0.007389463557921674,Best_Ridge
short,-0.01688849610633887,Best_Ridge
shoulder,0.02384475324520698,Best_Ridge
shoulders,-0.025651964308729347,Best_Ridge
shower,0.03001760875361509,Best_Ridge
shwartzkopf,-0.0027279316855416337,Best_Ridge
siemens,-0.030572623407102664,Best_Ridge
silverware,0.06719856579035985,Best_Ridge
simens,0.004427667572095401,Best_Ridge
simple,-0.01021647406243219,Best_Ridge
simply,-0.004310401459011638,Best_Ridge
single,-0.0012492190612344949,Best_Ridge
size,-0.000145527474544502,Best_Ridge
sized,-0.010296185491023924,Best_Ridge
ski,-0.0057754528756908,Best_Ridge
slip,0.011301358191635979,Best_Ridge
sls,-0.004125322055763793,Best_Ridge
small,-0.014525994820243216,Best_Ridge
smart,0.05839995196431342,Best_Ridge
smeg,-0.012722742688286008,Best_Ridge
smoke,0.026129545638884623,Best_Ridge
smoking,0.005525790635049278,Best_Ridge
soames,-0.06295443280821487,Best_Ridge
soap,0.01028920126657521,Best_Ridge
soaps,-0.023056752945873546,Best_Ridge
soho,-0.0055662782750258545,Best_Ridge
sonos,-0.04067271047161977,Best_Ridge
sonus,0.006923756928863971,Best_Ridge
sony,0.008076279460313333,Best_Ridge
soul,0.006002504987121346,Best_Ridge
sound,-0.023903488052278484,Best_Ridge
soundbar,0.001512199512378593,Best_Ridge
soundcore,-0.00997472303706858,Best_Ridge
source,-0.00017685446438147042,Best_Ridge
spa,0.02053713738619948,Best_Ridge
space,0.0005161907270927912,Best_Ridge
spaces,0.014424395440989982,Best_Ridge
speaker,-0.0029262184021187254,Best_Ridge
speakers,-0.0018423634213576283,Best_Ridge
specific,-0.007562881873002252,Best_Ridge
spencer,-0.00615506246986587,Best_Ridge
split,0.04413622693022131,Best_Ridge
spotify,0.0002719820559022048,Best_Ridge
staff,0.05463658996397615,Best_Ridge
stainless,0.015092221207007808,Best_Ridge
standalone,0.06032512784519081,Best_Ridge
standard,-0.0762180971842625,Best_Ridge
starter,-0.0035118299527461985,Best_Ridge
stay,-0.0456814894976298,Best_Ridge
stays,0.01300707839840548,Best_Ridge
steel,0.015092221207007808,Best_Ridge
stereo,0.003516519382804138,Best_Ridge
storage,0.10067395979560571,Best_Ridge
store,-0.002608455162929834,Best_Ridge
stories,-0.0005027903233209748,Best_Ridge
stove,-0.061362684902290424,Best_Ridge
stoves,0.0014452912288872004,Best_Ridge
street,0.010738521205489524,Best_Ridge
style,-0.014908094138033765,Best_Ridge
sub,0.004773945743580891,Best_Ridge
subwoofer,-0.005612768939180304,Best_Ridge
sukin,-0.002414634480667237,Best_Ridge
sulfate,-0.0038094988241261425,Best_Ridge
sunkissed,0.007816880689211944,Best_Ridge
supermarket,0.02262721480476517,Best_Ridge
supplies,-0.001158744627647881,Best_Ridge
sure,0.003874737657323279,Best_Ridge
surprise,-0.0018840868466056023,Best_Ridge
surround,0.0010714880199033546,Best_Ridge
sustainable,-0.013231250769084579,Best_Ridge
swan,-0.005997010112678432,Best_Ridge
switch,0.016419552956874816,Best_Ridge
symbolic,-0.0004430002759348837,Best_Ridge
systems,0.0007413454281622549,Best_Ridge
table,-0.00223639666869157,Best_Ridge
taylor,-0.00808285266325189,Best_Ridge
taylors,0.02130572432108939,Best_Ridge
tba,-0.0014342602368751518,Best_Ridge
tbc,0.01221503251426862,Best_Ridge
tea,0.0008272001378822815,Best_Ridge
technics,-0.006206363277476821,Best_Ridge
tefal,-0.010111833642753337,Best_Ridge
temple,0.004669177350303524,Best_Ridge
term,0.01300707839840548,Best_Ridge
tesco,0.0035323135814853824,Best_Ridge
tiger,-0.003255059216205723,Best_Ridge
tigi,0.013580741707053352,Best_Ridge
time,0.020517377956170164,Best_Ridge
toaster,0.0026984680335400005,Best_Ridge
toilet,-0.006438459123122282,Best_Ridge
toiletries,-0.01857183758379937,Best_Ridge
toni,0.0011032686122704053,Best_Ridge
tooth,-0.0039751332523039066,Best_Ridge
toys,-0.0234799940246609,Best_Ridge
trash,0.00724678735096355,Best_Ridge
travel,0.010813504154258104,Best_Ridge
tre,-0.005607244099847485,Best_Ridge
tree,0.0008272001378822815,Best_Ridge
trepadora,-0.005518806827108357,Best_Ridge
tres,-0.002113793409064558,Best_Ridge
tresame,-0.0032405200263798824,Best_Ridge
tresamme,-0.01626851108688916,Best_Ridge
treseme,-0.016026451978344507,Best_Ridge
tresemm,-0.010001039585736261,Best_Ridge
tresemme,-0.011835102441388256,Best_Ridge
tressem,-0.003836033348180172,Best_Ridge
tresseme,-0.0009651311511036432,Best_Ridge
tressemme,-0.008128871514471756,Best_Ridge
tressime,-0.004211361973265849,Best_Ridge
tub,-0.08021432311805782,Best_Ridge
tv,0.05399974839402953,Best_Ridge
type,0.04413622693022131,Best_Ridge
u00a0in,0.057399531890658835,Best_Ridge
u00b4,-0.0015577119578265095,Best_Ridge
u00e9,-0.010138605482430951,Best_Ridge
u00e9al,0.020050132309503584,Best_Ridge
u00edvea,0.00545154377094464,Best_Ridge
u2013,-0.009712357561531323,Best_Ridge
u2018ruark,-0.011102886718815772,Best_Ridge
u2019,-0.016983047596547615,Best_Ridge
u2019n,0.017219611606196457,Best_Ridge
u2019or,0.016561598974891772,Best_Ridge
u2019s,-0.00574014233845757,Best_Ridge
ue,-0.0028479587650481926,Best_Ridge
ultimate,-0.0019205895305837524,Best_Ridge
unbranded,0.007961536971433382,Best_Ridge
undercounter,-0.006341738566381979,Best_Ridge
unit,-0.03377484010194941,Best_Ridge
unknown,0.040411766169499645,Best_Ridge
use,-0.023307262643115646,Best_Ridge
usually,-0.001590983815674526,Best_Ridge
utensils,-0.03074759184651988,Best_Ridge
valet,0.004589292784721037,Best_Ridge
valley,0.006837451684825622,Best_Ridge
variable,-0.0041732261556199305,Best_Ridge
varied,0.025677653881326087,Best_Ridge
varies,-0.05112387315243864,Best_Ridge
varieties,-0.004955953549983462,Best_Ridge
variety,-0.007017493408340067,Best_Ridge
various,-0.04441854772944122,Best_Ridge
vary,-0.006352805789578546,Best_Ridge
vegan,-0.04372113669289203,Best_Ridge
vera,-0.0028571241180946052,Best_Ridge
verdi,0.0037793180066362456,Best_Ridge
video,-0.006519895132094677,Best_Ridge
volume,-0.003602384763813009,Best_Ridge
voted,-0.0028571241180946052,Best_Ridge
waitros,0.0074934603340143305,Best_Ridge
waitrose,-0.024571147313363857,Best_Ridge
walk,0.05292673643607222,Best_Ridge
wardrobe,-0.006729954672786997,Best_Ridge
wash,-0.0014035343808728258,Best_Ridge
washer,-0.03160538460107667,Best_Ridge
washes,0.0030190976084011156,Best_Ridge
waste,-0.0014503612388797526,Best_Ridge
water,0.07066114224041,Best_Ridge
waterfront,0.01391053202067602,Best_Ridge
wella,0.010002015199685452,Best_Ridge
whirlpool,-0.00013173723236723766,Best_Ridge
white,-0.016316560800474174,Best_Ridge
wholefoods,-0.0024231243939488753,Best_Ridge
wifi,0.08577905180002976,Best_Ridge
wii,-0.011521163124085234,Best_Ridge
wilkins,-0.0003647098506720396,Best_Ridge
window,0.01895699565750652,Best_Ridge
wine,-0.04200981373023112,Best_Ridge
wok,-0.006005790438911261,Best_Ridge
wonderboom,-0.007144596824449391,Best_Ridge
woofer,0.004773945743580891,Best_Ridge
work,-0.005880140446280183,Best_Ridge
workspace,0.08873994061905953,Best_Ridge
world,-0.0037594982247822865,Best_Ridge
www,0.0048798498753246326,Best_Ridge
xbox,0.0032982981798962566,Best_Ridge
yamaha,-0.0005839560272661517,Best_Ridge
yard,-0.020040889138850753,Best_Ridge
year,-0.038676521059947476,Best_Ridge
years,-0.0017268144619915799,Best_Ridge
yes,0.004617911847086853,Best_Ridge
zanussi,-0.0544367204321046,Best_Ridge
